timestamp_processamento,linha_codigo,linha_id,sentido,letreiro_origem,letreiro_destino,dia_semana,hora_minuto,frota_ativa_real,headway_real_min,frota_planejada,headway_planejado_min,temperatura_c,sensacao_termica_c,chuva_1h_mm,visibilidade_m,vento_velocidade_ms,clima_evento_id,jam_factor,velocidade_via_kmh,velocidade_freeflow_kmh,incidente_critico,iac_gargalo_climatico,gt_gargalo_trafego,hp_horario_pico,ac_aderencia_cronograma,dfi_demanda_frota_ideal,frota_necessaria_estimada,deficit_operacional,go_gargalo_operacional,status_classificacao,acao_recomendada
2026-08-22T18:53:11.115751,178L-10,33328,2,HOSP. DAS CLÍNICAS,LAUZANE PAULISTA,5,15:53,5,12.0,5,20.0,21.64,21.17,0.0,10000,3.6,800,3.53,22.52,36.41,1,6.1,52.21,0.5,1.0,70.0,7,2,0.3958,Estabilizado,Operação Normal
2026-08-22T18:53:11.115751,3459-10,402,1,TERM. PQ. D. PEDRO II,ITAIM PAULISTA,5,15:53,33,3.0,36,20.0,21.64,21.17,0.0,10000,3.6,800,4.43,19.31,33.42,1,6.1,58.51,0.5,1.0,72.73,48,15,0.4183,Estabilizado,Operação Normal
2026-08-22T18:53:11.115751,407J-10,2198,1,METRÔ TATUAPÉ,JD. SOARES,5,15:53,6,10.0,6,20.0,21.64,21.17,0.0,10000,3.6,800,2.74,21.79,32.67,1,6.1,46.68,0.5,1.0,66.67,8,2,0.3736,Estabilizado,Operação Normal
2026-08-22T18:53:11.115751,7005-51,1999,1,METRÔ CAPÃO REDONDO ,JD. VERA CRUZ,5,15:53,2,30.0,2,20.0,21.64,21.17,0.0,10000,3.6,800,3.94,18.3,32.99,0,6.1,30.08,0.5,0.667,75.0,3,1,0.3862,Estabilizado,Operação Normal
2026-08-22T18:53:11.115751,809L-10,34717,2,LAPA,CAMPO LIMPO,5,15:53,8,7.5,8,20.0,21.64,21.17,0.0,10000,3.6,800,2.65,26.7,32.82,0,6.1,21.05,0.5,1.0,62.5,10,2,0.2991,Estabilizado,Operação Normal
2026-08-22T18:53:11.115751,9501-10,33230,2,LGO. DO PAISSANDÚ,TERM. CACHOEIRINHA,5,15:53,6,10.0,6,20.0,21.64,21.17,0.0,10000,3.6,800,3.31,12.27,28.56,1,6.1,50.67,0.5,1.0,66.67,8,2,0.3836,Estabilizado,Operação Normal
2026-08-22T18:53:11.115751,3902-10,34238,2,CPTM GUAIANASES,CPTM JD. ROMANO,5,15:53,2,30.0,2,20.0,21.64,21.17,0.0,10000,3.6,800,2.99,16.25,24.03,0,6.1,23.43,0.5,0.667,75.0,3,1,0.3696,Estabilizado,Operação Normal
2026-08-22T18:53:11.115751,1742-10,542,1,METRÔ SANTANA,JD. ANTÁRTICA,5,15:53,2,30.0,2,20.0,21.64,21.17,0.0,10000,3.6,800,4.9,14.85,29.55,1,6.1,61.8,0.5,0.667,75.0,3,1,0.4656,Estabilizado,Operação Normal
2026-08-22T18:53:11.115751,6091-10,1175,1,TERM. STO. AMARO,VARGEM GRANDE,5,15:53,9,6.7,9,20.0,21.64,21.17,0.0,10000,3.6,800,3.97,33.51,28.64,0,6.1,30.29,0.5,1.0,61.11,11,2,0.3187,Estabilizado,Operação Normal
2026-08-22T18:53:11.115751,208V-10,207,1,TERM. PQ. D. PEDRO II,TERM. A. E. CARVALHO,5,15:53,10,6.0,11,20.0,21.64,21.17,0.0,10000,3.6,800,2.2,26.81,35.64,1,6.1,42.9,0.5,1.0,70.0,14,4,0.3725,Estabilizado,Operação Normal
